Market and Exchange Names,As of Date in Form YYMMDD,As of Date in Form YYYY-MM-DD,CFTC Contract Market Code,CFTC Market Code in Initials,CFTC Region Code,CFTC Commodity Code,Open Interest (All),Noncommercial Positions-Long (All),Noncommercial Positions-Short (All),Noncommercial Positions-Spreading (All),Commercial Positions-Long (All),Commercial Positions-Short (All), Total Reportable Positions-Long (All),Total Reportable Positions-Short (All),Nonreportable Positions-Long (All),Nonreportable Positions-Short (All),Open Interest (Old),Noncommercial Positions-Long (Old),Noncommercial Positions-Short (Old),Noncommercial Positions-Spreading (Old),Commercial Positions-Long (Old),Commercial Positions-Short (Old),Total Reportable Positions-Long (Old),Total Reportable Positions-Short (Old),Nonreportable Positions-Long (Old),Nonreportable Positions-Short (Old),Open Interest (Other),Noncommercial Positions-Long (Other),Noncommercial Positions-Short (Other),Noncommercial Positions-Spreading (Other),Commercial Positions-Long (Other),Commercial Positions-Short (Other),Total Reportable Positions-Long (Other),Total Reportable Positions-Short (Other),Nonreportable Positions-Long (Other),Nonreportable Positions-Short (Other),Change in Open Interest (All),Change in Noncommercial-Long (All),Change in Noncommercial-Short (All),Change in Noncommercial-Spreading (All),Change in Commercial-Long (All),Change in Commercial-Short (All),Change in Total Reportable-Long (All),Change in Total Reportable-Short (All),Change in Nonreportable-Long (All),Change in Nonreportable-Short (All),% of Open Interest (OI) (All),% of OI-Noncommercial-Long (All),% of OI-Noncommercial-Short (All),% of OI-Noncommercial-Spreading (All),% of OI-Commercial-Long (All),% of OI-Commercial-Short (All),% of OI-Total Reportable-Long (All),% of OI-Total Reportable-Short (All),% of OI-Nonreportable-Long (All),% of OI-Nonreportable-Short (All),% of Open Interest (OI)(Old),% of OI-Noncommercial-Long (Old),% of OI-Noncommercial-Short (Old),% of OI-Noncommercial-Spreading (Old),% of OI-Commercial-Long (Old),% of OI-Commercial-Short (Old),% of OI-Total Reportable-Long (Old),% of OI-Total Reportable-Short (Old),% of OI-Nonreportable-Long (Old),% of OI-Nonreportable-Short (Old),% of Open Interest (OI) (Other),% of OI-Noncommercial-Long (Other),% of OI-Noncommercial-Short (Other),% of OI-Noncommercial-Spreading (Other),% of OI-Commercial-Long (Other),% of OI-Commercial-Short (Other),% of OI-Total Reportable-Long (Other),% of OI-Total Reportable-Short (Other),% of OI-Nonreportable-Long (Other),% of OI-Nonreportable-Short (Other),Traders-Total (All),Traders-Noncommercial-Long (All),Traders-Noncommercial-Short (All),Traders-Noncommercial-Spreading (All),Traders-Commercial-Long (All),Traders-Commercial-Short (All),Traders-Total Reportable-Long (All),Traders-Total Reportable-Short (All),Traders-Total (Old),Traders-Noncommercial-Long (Old),Traders-Noncommercial-Short (Old),Traders-Noncommercial-Spreading (Old),Traders-Commercial-Long (Old),Traders-Commercial-Short (Old),Traders-Total Reportable-Long (Old),Traders-Total Reportable-Short (Old),Traders-Total (Other),Traders-Noncommercial-Long (Other),Traders-Noncommercial-Short (Other),Traders-Noncommercial-Spreading (Other),Traders-Commercial-Long (Other),Traders-Commercial-Short (Other),Traders-Total Reportable-Long (Other),Traders-Total Reportable-Short (Other),Concentration-Gross LT = 4 TDR-Long (All),Concentration-Gross LT =4 TDR-Short (All),Concentration-Gross LT =8 TDR-Long (All),Concentration-Gross LT =8 TDR-Short (All),Concentration-Net LT =4 TDR-Long (All),Concentration-Net LT =4 TDR-Short (All),Concentration-Net LT =8 TDR-Long (All),Concentration-Net LT =8 TDR-Short (All),Concentration-Gross LT =4 TDR-Long (Old),Concentration-Gross LT =4 TDR-Short (Old),Concentration-Gross LT =8 TDR-Long (Old),Concentration-Gross LT =8 TDR-Short (Old),Concentration-Net LT =4 TDR-Long (Old),Concentration-Net LT =4 TDR-Short (Old),Concentration-Net LT =8 TDR-Long (Old),Concentration-Net LT =8 TDR-Short (Old),Concentration-Gross LT =4 TDR-Long (Other),Concentration-Gross LT =4 TDR-Short(Other),Concentration-Gross LT =8 TDR-Long (Other),Concentration-Gross LT =8 TDR-Short(Other),Concentration-Net LT =4 TDR-Long (Other),Concentration-Net LT =4 TDR-Short (Other),Concentration-Net LT =8 TDR-Long (Other),Concentration-Net LT =8 TDR-Short (Other),Contract Units,CFTC Contract Market Code (Quotes),CFTC Market Code in Initials (Quotes),CFTC Commodity Code (Quotes)
GASOLINE BLENDSTOCK (RBOB) - NEW YORK MERCANTILE EXCHANGE ,90421,2009-04-21,111659,NYME ,1,111,210662,56399,8202,14711,122874,173161,193984,196074,16678,14588,210662,56399,8202,14711,122874,173161,193984,196074,16678,14588,0,0,0,0,0,0,0,0,0,0,5104,1594,2448,596,4609,1052,6799,4096,-1695,1008,100,26.8,3.9,7,58.3,82.2,92.1,93.1,7.9,6.9,100,26.8,3.9,7,58.3,82.2,92.1,93.1,7.9,6.9,100,0,0,0,0,0,0,0,0,0,179,59,18,43,76,85,150,138,179,59,18,43,76,85,150,138,0,0,0,0,0,0,0,0,19.9,27.4,31.6,39.5,15.3,20.8,24,26.8,19.9,27.4,31.6,39.5,15.3,20.8,24,26.8,0,0,0,0,0,0,0,0,"(CONTRACTS OF 42,000 U.S. GALLONS) ",111659,NYME ,111
GASOLINE BLENDSTOCK (RBOB) - NEW YORK MERCANTILE EXCHANGE ,90414,2009-04-14,111659,NYME ,1,111,205558,54805,5754,14115,118265,172109,187185,191978,18373,13580,205558,54805,5754,14115,118265,172109,187185,191978,18373,13580,0,0,0,0,0,0,0,0,0,0,6389,-2679,-137,2613,7266,3362,7200,5838,-811,551,100,26.7,2.8,6.9,57.5,83.7,91.1,93.4,8.9,6.6,100,26.7,2.8,6.9,57.5,83.7,91.1,93.4,8.9,6.6,100,0,0,0,0,0,0,0,0,0,178,60,18,43,75,87,152,136,178,60,18,43,75,87,152,136,0,0,0,0,0,0,0,0,20.6,28.1,31.8,39.5,16,21.3,24.3,28.4,20.6,28.1,31.8,39.5,16,21.3,24.3,28.4,0,0,0,0,0,0,0,0,"(CONTRACTS OF 42,000 U.S. GALLONS) ",111659,NYME ,111
GASOLINE BLENDSTOCK (RBOB) - NEW YORK MERCANTILE EXCHANGE ,90407,2009-04-07,111659,NYME ,1,111,199169,57484,5891,11502,110999,168747,179985,186140,19184,13029,199169,57484,5891,11502,110999,168747,179985,186140,19184,13029,0,0,0,0,0,0,0,0,0,0,783,773,-572,-1090,-3007,-797,-3324,-2459,4107,3242,100,28.9,3,5.8,55.7,84.7,90.4,93.5,9.6,6.5,100,28.9,3,5.8,55.7,84.7,90.4,93.5,9.6,6.5,100,0,0,0,0,0,0,0,0,0,171,59,18,39,69,83,141,129,171,59,18,39,69,83,141,129,0,0,0,0,0,0,0,0,22.7,30.1,34.8,41.5,17.3,22.3,26.9,30.4,22.7,30.1,34.8,41.5,17.3,22.3,26.9,30.4,0,0,0,0,0,0,0,0,"(CONTRACTS OF 42,000 U.S. GALLONS) ",111659,NYME ,111
GASOLINE BLENDSTOCK (RBOB) - NEW YORK MERCANTILE EXCHANGE ,90331,2009-03-31,111659,NYME ,1,111,198386,56711,6463,12592,114006,169544,183309,188599,15077,9787,198386,56711,6463,12592,114006,169544,183309,188599,15077,9787,0,0,0,0,0,0,0,0,0,0,-11904,-7341,285,-71,-2874,-10567,-10286,-10353,-1618,-1551,100,28.6,3.3,6.3,57.5,85.5,92.4,95.1,7.6,4.9,100,28.6,3.3,6.3,57.5,85.5,92.4,95.1,7.6,4.9,100,0,0,0,0,0,0,0,0,0,179,59,19,38,71,86,143,134,179,59,19,38,71,86,143,134,0,0,0,0,0,0,0,0,23.1,31.8,35.2,41.7,17.9,23.9,27.6,31.5,23.1,31.8,35.2,41.7,17.9,23.9,27.6,31.5,0,0,0,0,0,0,0,0,"(CONTRACTS OF 42,000 U.S. GALLONS) ",111659,NYME ,111
GASOLINE BLENDSTOCK (RBOB) - NEW YORK MERCANTILE EXCHANGE ,90324,2009-03-24,111659,NYME ,1,111,210290,64052,6178,12663,116880,180111,193595,198952,16695,11338,210290,64052,6178,12663,116880,180111,193595,198952,16695,11338,0,0,0,0,0,0,0,0,0,0,5035,4925,-129,483,-413,4635,4995,4989,40,46,100,30.5,2.9,6,55.6,85.6,92.1,94.6,7.9,5.4,100,30.5,2.9,6,55.6,85.6,92.1,94.6,7.9,5.4,100,0,0,0,0,0,0,0,0,0,174,55,20,39,76,87,150,133,174,55,20,39,76,87,150,133,0,0,0,0,0,0,0,0,22.5,29.3,34.7,39.6,17.4,22.4,27.3,30,22.5,29.3,34.7,39.6,17.4,22.4,27.3,30,0,0,0,0,0,0,0,0,"(CONTRACTS OF 42,000 U.S. GALLONS) ",111659,NYME ,111
GASOLINE BLENDSTOCK (RBOB) - NEW YORK MERCANTILE EXCHANGE ,90317,2009-03-17,111659,NYME ,1,111,205255,59127,6307,12180,117293,175476,188600,193963,16655,11292,205255,59127,6307,12180,117293,175476,188600,193963,16655,11292,0,0,0,0,0,0,0,0,0,0,10111,1946,254,-67,6431,11157,8310,11344,1801,-1233,100,28.8,3.1,5.9,57.1,85.5,91.9,94.5,8.1,5.5,100,28.8,3.1,5.9,57.1,85.5,91.9,94.5,8.1,5.5,100,0,0,0,0,0,0,0,0,0,174,50,25,45,75,82,150,135,174,50,25,45,75,82,150,135,0,0,0,0,0,0,0,0,23.4,29.3,36.1,40.3,18.2,23.3,28,30.8,23.4,29.3,36.1,40.3,18.2,23.3,28,30.8,0,0,0,0,0,0,0,0,"(CONTRACTS OF 42,000 U.S. GALLONS) ",111659,NYME ,111
GASOLINE BLENDSTOCK (RBOB) - NEW YORK MERCANTILE EXCHANGE ,90310,2009-03-10,111659,NYME ,1,111,195144,57181,6053,12247,110862,164319,180290,182619,14854,12525,195144,57181,6053,12247,110862,164319,180290,182619,14854,12525,0,0,0,0,0,0,0,0,0,0,14391,427,-235,3434,11061,11025,14922,14224,-531,167,100,29.3,3.1,6.3,56.8,84.2,92.4,93.6,7.6,6.4,100,29.3,3.1,6.3,56.8,84.2,92.4,93.6,7.6,6.4,100,0,0,0,0,0,0,0,0,0,173,58,18,43,68,79,144,130,173,58,18,43,68,79,144,130,0,0,0,0,0,0,0,0,25.2,29.2,37.4,41.6,18.8,22.8,28.6,30.3,25.2,29.2,37.4,41.6,18.8,22.8,28.6,30.3,0,0,0,0,0,0,0,0,"(CONTRACTS OF 42,000 U.S. GALLONS) ",111659,NYME ,111
GASOLINE BLENDSTOCK (RBOB) - NEW YORK MERCANTILE EXCHANGE ,90303,2009-03-03,111659,NYME ,1,111,180753,56754,6288,8813,99801,153294,165368,168395,15385,12358,180753,56754,6288,8813,99801,153294,165368,168395,15385,12358,0,0,0,0,0,0,0,0,0,0,-7333,1995,-6569,-2074,-6925,1391,-7004,-7252,-329,-81,100,31.4,3.5,4.9,55.2,84.8,91.5,93.2,8.5,6.8,100,31.4,3.5,4.9,55.2,84.8,91.5,93.2,8.5,6.8,100,0,0,0,0,0,0,0,0,0,165,57,17,34,62,79,130,121,165,57,17,34,62,79,130,121,0,0,0,0,0,0,0,0,25.8,27.6,38.4,40.2,19.8,21,30.8,29.5,25.8,27.6,38.4,40.2,19.8,21,30.8,29.5,0,0,0,0,0,0,0,0,"(CONTRACTS OF 42,000 U.S. GALLONS) ",111659,NYME ,111
GASOLINE BLENDSTOCK (RBOB) - NEW YORK MERCANTILE EXCHANGE ,90224,2009-02-24,111659,NYME ,1,111,188086,54759,12857,10887,106726,151903,172372,175647,15714,12439,188086,54759,12857,10887,106726,151903,172372,175647,15714,12439,0,0,0,0,0,0,0,0,0,0,-3426,2459,3760,-973,-4581,-5583,-3095,-2796,-331,-630,100,29.1,6.8,5.8,56.7,80.8,91.6,93.4,8.4,6.6,100,29.1,6.8,5.8,56.7,80.8,91.6,93.4,8.4,6.6,100,0,0,0,0,0,0,0,0,0,179,56,23,35,82,86,148,137,179,56,23,35,82,86,148,137,0,0,0,0,0,0,0,0,25,24.8,37,36.2,18.7,17.1,29,24.7,25,24.8,37,36.2,18.7,17.1,29,24.7,0,0,0,0,0,0,0,0,"(CONTRACTS OF 42,000 U.S. GALLONS) ",111659,NYME ,111
GASOLINE BLENDSTOCK (RBOB) - NEW YORK MERCANTILE EXCHANGE ,90217,2009-02-17,111659,NYME ,1,111,191512,52300,9097,11860,111307,157486,175467,178443,16045,13069,191512,52300,9097,11860,111307,157486,175467,178443,16045,13069,0,0,0,0,0,0,0,0,0,0,3918,239,4500,-218,3800,-672,3821,3610,97,308,100,27.3,4.8,6.2,58.1,82.2,91.6,93.2,8.4,6.8,100,27.3,4.8,6.2,58.1,82.2,91.6,93.2,8.4,6.8,100,0,0,0,0,0,0,0,0,0,177,49,23,35,82,86,148,133,177,49,23,35,82,86,148,133,0,0,0,0,0,0,0,0,23.6,23.5,35.7,35.8,18.1,15.7,28.1,23,23.6,23.5,35.7,35.8,18.1,15.7,28.1,23,0,0,0,0,0,0,0,0,"(CONTRACTS OF 42,000 U.S. GALLONS) ",111659,NYME ,111
GASOLINE BLENDSTOCK (RBOB) - NEW YORK MERCANTILE EXCHANGE ,90210,2009-02-10,111659,NYME ,1,111,187594,52061,4597,12078,107507,158158,171646,174833,15948,12761,187594,52061,4597,12078,107507,158158,171646,174833,15948,12761,0,0,0,0,0,0,0,0,0,0,6661,2198,-150,-2095,5203,7581,5306,5336,1355,1325,100,27.8,2.5,6.4,57.3,84.3,91.5,93.2,8.5,6.8,100,27.8,2.5,6.4,57.3,84.3,91.5,93.2,8.5,6.8,100,0,0,0,0,0,0,0,0,0,166,49,20,33,75,83,140,123,166,49,20,33,75,83,140,123,0,0,0,0,0,0,0,0,24.2,24.5,36.4,37.1,17.9,15.9,28.1,24.1,24.2,24.5,36.4,37.1,17.9,15.9,28.1,24.1,0,0,0,0,0,0,0,0,"(CONTRACTS OF 42,000 U.S. GALLONS) ",111659,NYME ,111
GASOLINE BLENDSTOCK (RBOB) - NEW YORK MERCANTILE EXCHANGE ,90203,2009-02-03,111659,NYME ,1,111,180933,49863,4747,14173,102304,150577,166340,169497,14593,11436,180933,49863,4747,14173,102304,150577,166340,169497,14593,11436,0,0,0,0,0,0,0,0,0,0,-5312,-969,1076,154,-3332,-6675,-4147,-5445,-1165,133,100,27.6,2.6,7.8,56.5,83.2,91.9,93.7,8.1,6.3,100,27.6,2.6,7.8,56.5,83.2,91.9,93.7,8.1,6.3,100,0,0,0,0,0,0,0,0,0,164,46,24,35,73,82,138,125,164,46,24,35,73,82,138,125,0,0,0,0,0,0,0,0,25.6,25.1,38.4,36.6,18.5,15,29.1,23,25.6,25.1,38.4,36.6,18.5,15,29.1,23,0,0,0,0,0,0,0,0,"(CONTRACTS OF 42,000 U.S. GALLONS) ",111659,NYME ,111
GASOLINE BLENDSTOCK (RBOB) - NEW YORK MERCANTILE EXCHANGE ,90127,2009-01-27,111659,NYME ,1,111,186245,50832,3671,14019,105636,157252,170487,174942,15758,11303,186245,50832,3671,14019,105636,157252,170487,174942,15758,11303,0,0,0,0,0,0,0,0,0,0,-15084,-2180,27,-2781,-8417,-10758,-13378,-13512,-1706,-1572,100,27.3,2,7.5,56.7,84.4,91.5,93.9,8.5,6.1,100,27.3,2,7.5,56.7,84.4,91.5,93.9,8.5,6.1,100,0,0,0,0,0,0,0,0,0,164,49,18,34,74,86,140,126,164,49,18,34,74,86,140,126,0,0,0,0,0,0,0,0,24.1,25.9,36.6,36.4,16.5,13.9,26.5,22.3,24.1,25.9,36.6,36.4,16.5,13.9,26.5,22.3,0,0,0,0,0,0,0,0,"(CONTRACTS OF 42,000 U.S. GALLONS) ",111659,NYME ,111
GASOLINE BLENDSTOCK (RBOB) - NEW YORK MERCANTILE EXCHANGE ,90120,2009-01-20,111659,NYME ,1,111,201329,53012,3644,16800,114053,168010,183865,188454,17464,12875,201329,53012,3644,16800,114053,168010,183865,188454,17464,12875,0,0,0,0,0,0,0,0,0,0,5001,-2497,-174,2158,5242,3244,4903,5228,98,-227,100,26.3,1.8,8.3,56.7,83.5,91.3,93.6,8.7,6.4,100,26.3,1.8,8.3,56.7,83.5,91.3,93.6,8.7,6.4,100,0,0,0,0,0,0,0,0,0,165,48,20,38,74,87,139,131,165,48,20,38,74,87,139,131,0,0,0,0,0,0,0,0,23.5,24.3,36,36.6,15.5,12.8,26.1,21,23.5,24.3,36,36.6,15.5,12.8,26.1,21,0,0,0,0,0,0,0,0,"(CONTRACTS OF 42,000 U.S. GALLONS) ",111659,NYME ,111
GASOLINE BLENDSTOCK (RBOB) - NEW YORK MERCANTILE EXCHANGE ,90113,2009-01-13,111659,NYME ,1,111,196328,55509,3818,14642,108811,164766,178962,183226,17366,13102,196328,55509,3818,14642,108811,164766,178962,183226,17366,13102,0,0,0,0,0,0,0,0,0,0,3400,-2169,-428,154,3946,1503,1931,1229,1469,2171,100,28.3,1.9,7.5,55.4,83.9,91.2,93.3,8.8,6.7,100,28.3,1.9,7.5,55.4,83.9,91.2,93.3,8.8,6.7,100,0,0,0,0,0,0,0,0,0,162,48,20,33,72,85,134,125,162,48,20,33,72,85,134,125,0,0,0,0,0,0,0,0,23.7,25.5,36.1,36.6,15.6,14.4,26.5,22.3,23.7,25.5,36.1,36.6,15.6,14.4,26.5,22.3,0,0,0,0,0,0,0,0,"(CONTRACTS OF 42,000 U.S. GALLONS) ",111659,NYME ,111
GASOLINE BLENDSTOCK (RBOB) - NEW YORK MERCANTILE EXCHANGE ,90106,2009-01-06,111659,NYME ,1,111,192928,57678,4246,14488,104865,163263,177031,181997,15897,10931,192928,57678,4246,14488,104865,163263,177031,181997,15897,10931,0,0,0,0,0,0,0,0,0,0,-1536,-740,-1838,1323,-2344,197,-1761,-318,225,-1218,100,29.9,2.2,7.5,54.4,84.6,91.8,94.3,8.2,5.7,100,29.9,2.2,7.5,54.4,84.6,91.8,94.3,8.2,5.7,100,0,0,0,0,0,0,0,0,0,154,43,17,31,71,84,127,120,154,43,17,31,71,84,127,120,0,0,0,0,0,0,0,0,24.7,26.5,37.6,38.5,15.5,15.4,26.5,23.6,24.7,26.5,37.6,38.5,15.5,15.4,26.5,23.6,0,0,0,0,0,0,0,0,"(CONTRACTS OF 42,000 U.S. GALLONS) ",111659,NYME ,111
GASOLINE BLENDSTOCK (RBOB) - NEW YORK MERCANTILE EXCHANGE ,81230,2008-12-30,111659,NYME ,1,111,194464,58418,6084,13165,107209,163066,178792,182315,15672,12149,194464,58418,6084,13165,107209,163066,178792,182315,15672,12149,0,0,0,0,0,0,0,0,0,0,-7195,336,-1213,-726,-7877,-6236,-8267,-8175,1072,980,100,30,3.1,6.8,55.1,83.9,91.9,93.8,8.1,6.2,100,30,3.1,6.8,55.1,83.9,91.9,93.8,8.1,6.2,100,0,0,0,0,0,0,0,0,0,151,41,17,30,75,82,129,118,151,41,17,30,75,82,129,118,0,0,0,0,0,0,0,0,23.6,26.2,36.8,38.2,16.7,14.6,27.8,22.1,23.6,26.2,36.8,38.2,16.7,14.6,27.8,22.1,0,0,0,0,0,0,0,0,"(CONTRACTS OF 42,000 U.S. GALLONS) ",111659,NYME ,111
GASOLINE BLENDSTOCK (RBOB) - NEW YORK MERCANTILE EXCHANGE ,81222,2008-12-22,111659,NYME ,1,111,201659,58082,7297,13891,115086,169302,187059,190490,14600,11169,201659,58082,7297,13891,115086,169302,187059,190490,14600,11169,0,0,0,0,0,0,0,0,0,0,-734,45,765,-206,-15,-1423,-176,-864,-558,130,100,28.8,3.6,6.9,57.1,84,92.8,94.5,7.2,5.5,100,28.8,3.6,6.9,57.1,84,92.8,94.5,7.2,5.5,100,0,0,0,0,0,0,0,0,0,155,40,20,31,81,85,136,123,155,40,20,31,81,85,136,123,0,0,0,0,0,0,0,0,23.4,26.7,36,38.6,15.8,15.3,25.6,22.3,23.4,26.7,36,38.6,15.8,15.3,25.6,22.3,0,0,0,0,0,0,0,0,"(CONTRACTS OF 42,000 U.S. GALLONS) ",111659,NYME ,111
GASOLINE BLENDSTOCK (RBOB) - NEW YORK MERCANTILE EXCHANGE ,81216,2008-12-16,111659,NYME ,1,111,202393,58037,6532,14097,115101,170725,187235,191354,15158,11039,202393,58037,6532,14097,115101,170725,187235,191354,15158,11039,0,0,0,0,0,0,0,0,0,0,12198,-231,-867,-3268,14148,16226,10649,12091,1549,107,100,28.7,3.2,7,56.9,84.4,92.5,94.5,7.5,5.5,100,28.7,3.2,7,56.9,84.4,92.5,94.5,7.5,5.5,100,0,0,0,0,0,0,0,0,0,161,41,22,35,78,89,138,129,161,41,22,35,78,89,138,129,0,0,0,0,0,0,0,0,22.6,28.3,36,39.8,15.7,16.2,25.3,23.1,22.6,28.3,36,39.8,15.7,16.2,25.3,23.1,0,0,0,0,0,0,0,0,"(CONTRACTS OF 42,000 U.S. GALLONS) ",111659,NYME ,111
GASOLINE BLENDSTOCK (RBOB) - NEW YORK MERCANTILE EXCHANGE ,81209,2008-12-09,111659,NYME ,1,111,190195,58268,7399,17365,100953,154499,176586,179263,13609,10932,190195,58268,7399,17365,100953,154499,176586,179263,13609,10932,0,0,0,0,0,0,0,0,0,0,14521,5832,-248,1578,6608,14151,14018,15481,503,-960,100,30.6,3.9,9.1,53.1,81.2,92.8,94.3,7.2,5.7,100,30.6,3.9,9.1,53.1,81.2,92.8,94.3,7.2,5.7,100,0,0,0,0,0,0,0,0,0,158,38,23,30,73,87,126,127,158,38,23,30,73,87,126,127,0,0,0,0,0,0,0,0,23.7,28.1,37.5,40,17.1,15.9,26.4,23.1,23.7,28.1,37.5,40,17.1,15.9,26.4,23.1,0,0,0,0,0,0,0,0,"(CONTRACTS OF 42,000 U.S. GALLONS) ",111659,NYME ,111
GASOLINE BLENDSTOCK (RBOB) - NEW YORK MERCANTILE EXCHANGE ,81202,2008-12-02,111659,NYME ,1,111,175674,52436,7647,15787,94345,140348,162568,163782,13106,11892,175674,52436,7647,15787,94345,140348,162568,163782,13106,11892,0,0,0,0,0,0,0,0,0,0,-977,1394,-1321,-447,-2252,1474,-1305,-294,328,-683,100,29.8,4.4,9,53.7,79.9,92.5,93.2,7.5,6.8,100,29.8,4.4,9,53.7,79.9,92.5,93.2,7.5,6.8,100,0,0,0,0,0,0,0,0,0,155,35,25,31,71,82,125,121,155,35,25,31,71,82,125,121,0,0,0,0,0,0,0,0,24.1,29.9,37.1,42,16.9,16.8,25.1,23.7,24.1,29.9,37.1,42,16.9,16.8,25.1,23.7,0,0,0,0,0,0,0,0,"(CONTRACTS OF 42,000 U.S. GALLONS) ",111659,NYME ,111
GASOLINE BLENDSTOCK (RBOB) - NEW YORK MERCANTILE EXCHANGE ,81125,2008-11-25,111659,NYME ,1,111,176651,51042,8968,16234,96597,138874,163873,164076,12778,12575,176651,51042,8968,16234,96597,138874,163873,164076,12778,12575,0,0,0,0,0,0,0,0,0,0,-7337,1135,-849,420,-5694,-5362,-4139,-5791,-3198,-1546,100,28.9,5.1,9.2,54.7,78.6,92.8,92.9,7.2,7.1,100,28.9,5.1,9.2,54.7,78.6,92.8,92.9,7.2,7.1,100,0,0,0,0,0,0,0,0,0,153,36,27,34,71,81,129,122,153,36,27,34,71,81,129,122,0,0,0,0,0,0,0,0,23.7,28.7,36.5,40.1,15.3,14.6,23.1,21.8,23.7,28.7,36.5,40.1,15.3,14.6,23.1,21.8,0,0,0,0,0,0,0,0,"(CONTRACTS OF 42,000 U.S. GALLONS) ",111659,NYME ,111
GASOLINE BLENDSTOCK (RBOB) - NEW YORK MERCANTILE EXCHANGE ,81118,2008-11-18,111659,NYME ,1,111,183988,49907,9817,15814,102291,144236,168012,169867,15976,14121,183988,49907,9817,15814,102291,144236,168012,169867,15976,14121,0,0,0,0,0,0,0,0,0,0,18713,3607,-688,483,12364,17386,16454,17181,2259,1532,100,27.1,5.3,8.6,55.6,78.4,91.3,92.3,8.7,7.7,100,27.1,5.3,8.6,55.6,78.4,91.3,92.3,8.7,7.7,100,0,0,0,0,0,0,0,0,0,158,39,25,39,72,82,136,127,158,39,25,39,72,82,136,127,0,0,0,0,0,0,0,0,21.9,28.8,33.5,41.1,13.7,15.3,20.4,24.3,21.9,28.8,33.5,41.1,13.7,15.3,20.4,24.3,0,0,0,0,0,0,0,0,"(CONTRACTS OF 42,000 U.S. GALLONS) ",111659,NYME ,111
GASOLINE BLENDSTOCK (RBOB) - NEW YORK MERCANTILE EXCHANGE ,81111,2008-11-11,111659,NYME ,1,111,165275,46300,10505,15331,89927,126850,151558,152686,13717,12589,165275,46300,10505,15331,89927,126850,151558,152686,13717,12589,0,0,0,0,0,0,0,0,0,0,6101,-1426,-1408,3901,3146,1860,5621,4353,480,1748,100,28,6.4,9.3,54.4,76.8,91.7,92.4,8.3,7.6,100,28,6.4,9.3,54.4,76.8,91.7,92.4,8.3,7.6,100,0,0,0,0,0,0,0,0,0,152,39,25,35,67,78,126,121,152,39,25,35,67,78,126,121,0,0,0,0,0,0,0,0,23.7,29.9,36,41.6,14.1,16.5,21.5,25.6,23.7,29.9,36,41.6,14.1,16.5,21.5,25.6,0,0,0,0,0,0,0,0,"(CONTRACTS OF 42,000 U.S. GALLONS) ",111659,NYME ,111
GASOLINE BLENDSTOCK (RBOB) - NEW YORK MERCANTILE EXCHANGE ,81104,2008-11-04,111659,NYME ,1,111,159174,47726,11913,11430,86781,124990,145937,148333,13237,10841,159174,47726,11913,11430,86781,124990,145937,148333,13237,10841,0,0,0,0,0,0,0,0,0,0,-2425,4428,-492,-1287,-5068,-1116,-1927,-2895,-498,470,100,30,7.5,7.2,54.5,78.5,91.7,93.2,8.3,6.8,100,30,7.5,7.2,54.5,78.5,91.7,93.2,8.3,6.8,100,0,0,0,0,0,0,0,0,0,156,43,26,32,64,75,126,118,156,43,26,32,64,75,126,118,0,0,0,0,0,0,0,0,24.5,30.7,36.5,43.4,13.7,16.9,21.6,26,24.5,30.7,36.5,43.4,13.7,16.9,21.6,26,0,0,0,0,0,0,0,0,"(CONTRACTS OF 42,000 U.S. GALLONS) ",111659,NYME ,111
GASOLINE BLENDSTOCK (RBOB) - NEW YORK MERCANTILE EXCHANGE ,81028,2008-10-28,111659,NYME ,1,111,161599,43298,12405,12717,91849,126106,147864,151228,13735,10371,161599,43298,12405,12717,91849,126106,147864,151228,13735,10371,0,0,0,0,0,0,0,0,0,0,-586,1654,-3027,660,-3972,1117,-1658,-1250,1072,664,100,26.8,7.7,7.9,56.8,78,91.5,93.6,8.5,6.4,100,26.8,7.7,7.9,56.8,78,91.5,93.6,8.5,6.4,100,0,0,0,0,0,0,0,0,0,150,38,24,34,68,77,126,118,150,38,24,34,68,77,126,118,0,0,0,0,0,0,0,0,24.3,30.6,35,42.6,11.4,14.6,19.2,23.4,24.3,30.6,35,42.6,11.4,14.6,19.2,23.4,0,0,0,0,0,0,0,0,"(CONTRACTS OF 42,000 U.S. GALLONS) ",111659,NYME ,111
GASOLINE BLENDSTOCK (RBOB) - NEW YORK MERCANTILE EXCHANGE ,81021,2008-10-21,111659,NYME ,1,111,162185,41644,15432,12057,95821,124989,149522,152478,12663,9707,162185,41644,15432,12057,95821,124989,149522,152478,12663,9707,0,0,0,0,0,0,0,0,0,0,-143,2492,-2237,-254,-2110,2864,128,373,-271,-516,100,25.7,9.5,7.4,59.1,77.1,92.2,94,7.8,6,100,25.7,9.5,7.4,59.1,77.1,92.2,94,7.8,6,100,0,0,0,0,0,0,0,0,0,152,38,23,35,67,78,125,120,152,38,23,35,67,78,125,120,0,0,0,0,0,0,0,0,24.9,29.9,35.1,42.8,10.4,14.2,18.1,23.4,24.9,29.9,35.1,42.8,10.4,14.2,18.1,23.4,0,0,0,0,0,0,0,0,"(CONTRACTS OF 42,000 U.S. GALLONS) ",111659,NYME ,111
