Date,Close,Open,High,Low,Change..
1982-01-27,381.75,381.75,381.75,381.75,1.39%
1982-01-28,383.5,383.5,383.5,383.5,0.46%
1982-01-29,387,387,387,387,0.91%
1982-02-01,379.5,379.5,379.5,379.5,-1.94%
1982-02-02,379.15,379.15,379.15,379.15,-0.09%
1982-02-03,378,378,378,378,-0.30%
1982-02-04,383.75,383.75,383.75,383.75,1.52%
1982-02-05,384.25,384.25,384.25,384.25,0.13%
1982-02-08,379.75,379.75,379.75,379.75,-1.17%
1982-02-09,378.5,378.5,378.5,378.5,-0.33%
1982-02-10,382.15,382.15,382.15,382.15,0.96%
1982-02-11,380,380,380,380,-0.56%
1982-02-12,377.5,377.5,377.5,377.5,-0.66%
1982-02-15,377.5,377.5,377.5,377.5,0.00%
1982-02-16,375.25,375.25,375.25,375.25,-0.60%
1982-02-17,374,374,374,374,-0.33%
1982-02-18,369.25,369.25,369.25,369.25,-1.27%
1982-02-19,369.25,369.25,369.25,369.25,0.00%
1982-02-22,364.25,364.25,364.25,364.25,-1.35%
1982-02-23,361,361,361,361,-0.89%
1982-02-24,362.75,362.75,362.75,362.75,0.48%
1982-02-25,366.45,366.45,366.45,366.45,1.02%
1982-02-26,362.6,362.6,362.6,362.6,-1.05%
1982-03-01,361.25,361.25,361.25,361.25,-0.37%
1982-03-02,361.25,361.25,361.25,361.25,0.00%
1982-03-03,353.75,353.75,353.75,353.75,-2.08%
1982-03-04,346.5,346.5,346.5,346.5,-2.05%
1982-03-05,342.4,342.4,342.4,342.4,-1.18%
1982-03-08,330.5,330.5,330.5,330.5,-3.48%
1982-03-09,329.25,329.25,329.25,329.25,-0.38%
1982-03-10,333,333,333,333,1.14%
1982-03-11,331.75,331.75,331.75,331.75,-0.38%
1982-03-12,323.25,323.25,323.25,323.25,-2.56%
1982-03-15,312,312,312,312,-3.48%
1982-03-16,324.5,324.5,324.5,324.5,4.01%
1982-03-17,316,316,316,316,-2.62%
1982-03-18,320,320,320,320,1.27%
1982-03-19,315.75,315.75,315.75,315.75,-1.33%
1982-03-22,320.8,320.8,320.8,320.8,1.60%
1982-03-24,331.75,331.75,331.75,331.75,3.41%
1982-03-25,327.75,327.75,327.75,327.75,-1.21%
1982-03-26,322.25,322.25,322.25,322.25,-1.68%
1982-03-29,318.5,318.5,318.5,318.5,-1.16%
1982-03-30,324.25,324.25,324.25,324.25,1.81%
1982-03-31,320.22,320.22,320.22,320.22,-1.24%
1982-04-01,327,327,327,327,2.12%
1982-04-02,327.75,327.75,327.75,327.75,0.23%
1982-04-05,337.5,337.5,337.5,337.5,2.97%
1982-04-06,345.5,345.5,345.5,345.5,2.37%
1982-04-07,354,354,354,354,2.46%
1982-04-08,351.5,351.5,351.5,351.5,-0.71%
1982-04-09,351.5,351.5,351.5,351.5,0.00%
1982-04-12,353.5,353.5,353.5,353.5,0.57%
1982-04-13,353.5,353.5,353.5,353.5,0.00%
1982-04-14,366.75,366.75,366.75,366.75,3.75%
1982-04-15,363.25,363.25,363.25,363.25,-0.95%
1982-04-16,362.75,362.75,362.75,362.75,-0.14%
1982-04-19,357,357,357,357,-1.59%
1982-04-20,343,343,343,343,-3.92%
1982-04-21,346.75,346.75,346.75,346.75,1.09%
1982-04-22,345,345,345,345,-0.50%
1982-04-23,352.25,352.25,352.25,352.25,2.10%
1982-04-26,357,357,357,357,1.35%
1982-04-27,351.75,351.75,351.75,351.75,-1.47%
1982-04-28,354.5,354.5,354.5,354.5,0.78%
1982-04-29,348.75,348.75,348.75,348.75,-1.62%
1982-04-30,361.25,361.25,361.25,361.25,3.58%
1982-05-03,345.5,345.5,345.5,345.5,-4.36%
1982-05-04,341.75,341.75,341.75,341.75,-1.09%
1982-05-05,338.4,338.4,338.4,338.4,-0.98%
1982-05-06,334.5,334.5,334.5,334.5,-1.15%
1982-05-07,334.75,334.75,334.75,334.75,0.07%
1982-05-10,329,329,329,329,-1.72%
1982-05-11,332.25,332.25,332.25,332.25,0.99%
1982-05-12,331.5,331.5,331.5,331.5,-0.23%
1982-05-13,331,331,331,331,-0.15%
1982-05-14,333.25,333.25,333.25,333.25,0.68%
1982-05-17,338.5,338.5,338.5,338.5,1.58%
1982-05-18,338,338,338,338,-0.15%
1982-05-19,342,342,342,342,1.18%
1982-05-20,342.5,342.5,342.5,342.5,0.15%
1982-05-21,338.5,338.5,338.5,338.5,-1.17%
1982-05-24,329,329,329,329,-2.81%
1982-05-25,327.9,327.9,327.9,327.9,-0.33%
1982-05-26,330.25,330.25,330.25,330.25,0.72%
1982-05-27,324.25,324.25,324.25,324.25,-1.82%
1982-05-28,325.25,325.25,325.25,325.25,0.31%
1982-05-31,325.25,325.25,325.25,325.25,0.00%
1982-06-01,318.75,318.75,318.75,318.75,-2.00%
1982-06-02,318.5,318.5,318.5,318.5,-0.08%
1982-06-03,320.35,320.35,320.35,320.35,0.58%
1982-06-04,318.75,318.75,318.75,318.75,-0.50%
1982-06-07,325.25,325.25,325.25,325.25,2.04%
1982-06-08,328.75,328.75,328.75,328.75,1.08%
1982-06-09,326,326,326,326,-0.84%
1982-06-10,326.75,326.75,326.75,326.75,0.23%
1982-06-11,325.25,325.25,325.25,325.25,-0.46%
1982-06-14,320.75,320.75,320.75,320.75,-1.38%
1982-06-15,315,315,315,315,-1.79%
1982-06-16,317,317,317,317,0.63%
1982-06-17,309,309,309,309,-2.52%
1982-06-18,308.75,308.75,308.75,308.75,-0.08%
1982-06-21,296.75,296.75,296.75,296.75,-3.89%
1982-06-22,304,304,304,304,2.44%
1982-06-23,304,304,304,304,0.00%
1982-06-24,310.25,310.25,310.25,310.25,2.06%
1982-06-25,305.5,305.5,305.5,305.5,-1.53%
1982-06-28,303.75,303.75,303.75,303.75,-0.57%
1982-06-29,309,309,309,309,1.73%
1982-06-30,317.5,317.5,317.5,317.5,2.75%
1982-07-01,310.2,310.2,310.2,310.2,-2.30%
1982-07-02,312.7,312.7,312.7,312.7,0.81%
1982-07-06,311,311,311,311,-0.54%
1982-07-07,306.7,306.7,306.7,306.7,-1.38%
1982-07-08,313.5,313.5,313.5,313.5,2.22%
1982-07-09,328.5,328.5,328.5,328.5,4.78%
1982-07-12,343,343,343,343,4.41%
1982-07-13,352.5,352.5,352.5,352.5,2.77%
1982-07-14,352.7,352.7,352.7,352.7,0.06%
1982-07-15,350.2,350.2,350.2,350.2,-0.71%
1982-07-16,347,347,347,347,-0.91%
1982-07-19,347.5,347.5,347.5,347.5,0.14%
1982-07-20,347.7,347.7,347.7,347.7,0.06%
1982-07-21,366.5,366.5,366.5,366.5,5.41%
1982-07-22,353,353,353,353,-3.68%
1982-07-23,363.2,363.2,363.2,363.2,2.89%
1982-07-26,352.2,352.2,352.2,352.2,-3.03%
1982-07-27,351.2,351.2,351.2,351.2,-0.28%
1982-07-28,347,347,347,347,-1.20%
1982-07-29,342.5,342.5,342.5,342.5,-1.30%
1982-07-30,342.9,342.9,342.9,342.9,0.12%
1982-08-02,351.3,351.3,351.3,351.3,2.45%
1982-08-03,349.2,349.2,349.2,349.2,-0.60%
1982-08-04,346.2,346.2,346.2,346.2,-0.86%
1982-08-05,346.5,346.5,346.5,346.5,0.09%
1982-08-06,344.7,344.7,344.7,344.7,-0.52%
1982-08-09,336,336,336,336,-2.52%
1982-08-10,338.2,338.2,338.2,338.2,0.65%
1982-08-11,333.5,333.5,333.5,333.5,-1.39%
1982-08-12,334.7,334.7,334.7,334.7,0.36%
1982-08-13,338,338,338,338,0.99%
1982-08-16,341.7,341.7,341.7,341.7,1.09%
1982-08-17,337.7,337.7,337.7,337.7,-1.17%
1982-08-18,357.7,357.7,357.7,357.7,5.92%
1982-08-19,356.6,356.6,356.6,356.6,-0.31%
1982-08-20,386.5,386.5,386.5,386.5,8.38%
1982-08-23,394.5,394.5,394.5,394.5,2.07%
1982-08-24,407.7,407.7,407.7,407.7,3.35%
1982-08-25,401,401,401,401,-1.64%
1982-08-26,417,417,417,417,3.99%
1982-08-27,418,418,418,418,0.24%
1982-08-30,402.2,402.2,402.2,402.2,-3.78%
1982-08-31,411.5,411.5,411.5,411.5,2.31%
1982-09-01,405.2,405.2,405.2,405.2,-1.53%
1982-09-02,409.7,409.7,409.7,409.7,1.11%
1982-09-03,455,455,455,455,11.06%
1982-09-07,481,481,481,481,5.71%
1982-09-08,458,458,458,458,-4.78%
1982-09-09,466,466,466,466,1.75%
1982-09-10,453,453,453,453,-2.79%
1982-09-13,439,439,439,439,-3.09%
1982-09-14,454.2,454.2,454.2,454.2,3.46%
1982-09-15,443.2,443.2,443.2,443.2,-2.42%
1982-09-16,448.5,448.5,448.5,448.5,1.20%
1982-09-17,441.5,441.5,441.5,441.5,-1.56%
1982-09-20,424.2,424.2,424.2,424.2,-3.92%
1982-09-21,426.5,426.5,426.5,426.5,0.54%
1982-09-22,443.7,443.7,443.7,443.7,4.03%
1982-09-23,435.8,435.8,435.8,435.8,-1.78%
1982-09-24,431,431,431,431,-1.10%
1982-09-27,413.7,413.7,413.7,413.7,-4.01%
1982-09-28,410.5,410.5,410.5,410.5,-0.77%
1982-09-29,409.7,409.7,409.7,409.7,-0.19%
1982-09-30,397,397,397,397,-3.10%
1982-10-01,402,402,402,402,1.26%
1982-10-04,387.5,387.5,387.5,387.5,-3.61%
1982-10-05,390.2,390.2,390.2,390.2,0.70%
1982-10-06,404,404,404,404,3.54%
1982-10-07,418.5,418.5,418.5,418.5,3.59%
1982-10-08,433,433,433,433,3.46%
1982-10-12,441.2,441.2,441.2,441.2,1.89%
1982-10-13,428.7,428.7,428.7,428.7,-2.83%
1982-10-14,448,448,448,448,4.50%
1982-10-15,432.5,432.5,432.5,432.5,-3.46%
1982-10-18,428.2,428.2,428.2,428.2,-0.99%
1982-10-19,441.5,441.5,441.5,441.5,3.11%
1982-10-20,422,422,422,422,-4.42%
1982-10-21,432.5,432.5,432.5,432.5,2.49%
1982-10-22,428,428,428,428,-1.04%
1982-10-25,418.6,418.6,418.6,418.6,-2.20%
1982-10-26,419.2,419.2,419.2,419.2,0.14%
1982-10-27,417.7,417.7,417.7,417.7,-0.36%
1982-10-28,418.2,418.2,418.2,418.2,0.12%
1982-11-03,427.5,427.5,427.5,427.5,2.22%
1982-11-04,424.7,424.7,424.7,424.7,-0.65%
1982-11-05,417.5,417.5,417.5,417.5,-1.70%
1982-11-08,407.2,407.2,407.2,407.2,-2.47%
1982-11-09,409.2,409.2,409.2,409.2,0.49%
1982-11-10,411,411,411,411,0.44%
1982-11-11,401.2,401.2,401.2,401.2,-2.38%
1982-11-12,398,398,398,398,-0.80%
1982-11-15,403.2,403.2,403.2,403.2,1.31%
1982-11-16,407.5,407.5,407.5,407.5,1.07%
1982-11-17,412.5,412.5,412.5,412.5,1.23%
1982-11-18,408.5,408.5,408.5,408.5,-0.97%
1982-11-19,417.6,417.6,417.6,417.6,2.23%
1982-11-22,410.5,410.5,410.5,410.5,-1.70%
1982-11-23,406,406,406,406,-1.10%
1982-11-24,409.2,409.2,409.2,409.2,0.79%
1982-11-26,406,406,406,406,-0.78%
1982-11-29,434,434,434,434,6.90%
1982-11-30,436,436,436,436,0.46%
1982-12-01,440.2,440.2,440.2,440.2,0.96%
1982-12-02,446.2,446.2,446.2,446.2,1.36%
1982-12-03,441.2,441.2,441.2,441.2,-1.12%
1982-12-06,445.2,445.2,445.2,445.2,0.91%
1982-12-07,454.5,454.5,454.5,454.5,2.09%
1982-12-08,445,445,445,445,-2.09%
1982-12-09,437.5,437.5,437.5,437.5,-1.69%
1982-12-10,435.7,435.7,435.7,435.7,-0.41%
1982-12-13,438.7,438.7,438.7,438.7,0.69%
1982-12-14,449.4,449.4,449.4,449.4,2.44%
1982-12-15,437.5,437.5,437.5,437.5,-2.65%
1982-12-16,440.2,440.2,440.2,440.2,0.62%
1982-12-17,437,437,437,437,-0.73%
1982-12-20,440.2,440.2,440.2,440.2,0.73%
1982-12-21,442.2,442.2,442.2,442.2,0.45%
1982-12-22,447.2,447.2,447.2,447.2,1.13%
1982-12-23,445.7,445.7,445.7,445.7,-0.34%
1982-12-27,457,457,457,457,2.54%
1982-12-28,455.5,455.5,455.5,455.5,-0.33%
1982-12-29,460.5,460.5,460.5,460.5,1.10%
1982-12-30,456.9,456.9,456.9,456.9,-0.78%
1983-01-03,452,452,452,452,-1.07%
1983-01-04,449.5,449.5,449.5,449.5,-0.55%
1983-01-05,454,454,454,454,1.00%
1983-01-06,454.5,454.5,454.5,454.5,0.11%
1983-01-07,465,465,465,465,2.31%
1983-01-10,474,474,474,474,1.94%
1983-01-11,484.5,484.5,484.5,484.5,2.22%
1983-01-12,480.5,480.5,480.5,480.5,-0.83%
1983-01-13,488.2,488.2,488.2,488.2,1.60%
1983-01-14,483.2,483.2,483.2,483.2,-1.02%
1983-01-17,498.5,498.5,498.5,498.5,3.17%
1983-01-18,485,485,485,485,-2.71%
1983-01-19,495.5,495.5,495.5,495.5,2.16%
1983-01-20,487.2,487.2,487.2,487.2,-1.68%
1983-01-21,485,485,485,485,-0.45%
1983-01-24,476,476,476,476,-1.86%
1983-01-25,488.7,488.7,488.7,488.7,2.67%
1983-01-26,486.5,486.5,486.5,486.5,-0.45%
1983-01-27,496.5,496.5,496.5,496.5,2.06%
1983-01-28,493.7,493.7,493.7,493.7,-0.56%
1983-01-31,499.5,499.5,499.5,499.5,1.17%
1983-02-01,508.5,508.5,508.5,508.5,1.80%
1983-02-02,498.2,498.2,498.2,498.2,-2.03%
1983-02-03,503.5,503.5,503.5,503.5,1.06%
1983-02-04,498.5,498.5,498.5,498.5,-0.99%
1983-02-07,490.2,490.2,490.2,490.2,-1.66%
1983-02-08,497.2,497.2,497.2,497.2,1.43%
1983-02-09,490.5,490.5,490.5,490.5,-1.35%
1983-02-10,496,496,496,496,1.12%
1983-02-11,504.5,504.5,504.5,504.5,1.71%
1983-02-14,500.5,500.5,500.5,500.5,-0.79%
1983-02-15,509.2,509.2,509.2,509.2,1.74%
1983-02-16,508.5,508.5,508.5,508.5,-0.14%
1983-02-17,504.7,504.7,504.7,504.7,-0.75%
1983-02-18,503.5,503.5,503.5,503.5,-0.24%
1983-02-22,485.5,485.5,485.5,485.5,-3.57%
1983-02-23,470.2,470.2,470.2,470.2,-3.15%
1983-02-24,475,475,475,475,1.02%
1983-02-25,464.7,464.7,464.7,464.7,-2.17%
1983-02-28,408.5,408.5,408.5,408.5,-12.09%
1983-03-01,414,414,414,414,1.35%
1983-03-02,430,430,430,430,3.86%
1983-03-03,429.5,429.5,429.5,429.5,-0.12%
1983-03-04,412.5,412.5,412.5,412.5,-3.96%
1983-03-07,420.7,420.7,420.7,420.7,1.99%
1983-03-08,417.5,417.5,417.5,417.5,-0.76%
1983-03-09,426,426,426,426,2.04%
1983-03-10,434.7,434.7,434.7,434.7,2.04%
1983-03-11,420.5,420.5,420.5,420.5,-3.27%
1983-03-14,428.5,428.5,428.5,428.5,1.90%
1983-03-15,434.5,434.5,434.5,434.5,1.40%
1983-03-16,419,419,419,419,-3.57%
1983-03-17,416.5,416.5,416.5,416.5,-0.60%
1983-03-18,421.7,421.7,421.7,421.7,1.25%
1983-03-21,414.5,414.5,414.5,414.5,-1.71%
1983-03-22,421.2,421.2,421.2,421.2,1.62%
1983-03-23,410,410,410,410,-2.66%
1983-03-24,415.5,415.5,415.5,415.5,1.34%
1983-03-25,411.7,411.7,411.7,411.7,-0.91%
1983-03-28,408.7,408.7,408.7,408.7,-0.73%
1983-03-29,412.7,412.7,412.7,412.7,0.98%
1983-03-30,418,418,418,418,1.28%
1983-03-31,414.7,414.7,414.7,414.7,-0.79%
1983-04-04,417,417,417,417,0.55%
1983-04-05,426.7,426.7,426.7,426.7,2.33%
1983-04-06,428.5,428.5,428.5,428.5,0.42%
1983-04-07,425.7,425.7,425.7,425.7,-0.65%
1983-04-08,421.2,421.2,421.2,421.2,-1.06%
1983-04-11,426.7,426.7,426.7,426.7,1.31%
1983-04-12,432.7,432.7,432.7,432.7,1.41%
1983-04-13,429.2,429.2,429.2,429.2,-0.81%
1983-04-14,435.5,435.5,435.5,435.5,1.47%
1983-04-15,436.5,436.5,436.5,436.5,0.23%
1983-04-18,443,443,443,443,1.49%
1983-04-19,439.5,439.5,439.5,439.5,-0.79%
1983-04-20,433.7,433.7,433.7,433.7,-1.32%
1983-04-21,439.5,439.5,439.5,439.5,1.34%
1983-04-22,437,437,437,437,-0.57%
1983-04-25,441.5,441.5,441.5,441.5,1.03%
1983-04-26,435.5,435.5,435.5,435.5,-1.36%
1983-04-27,434.2,434.2,434.2,434.2,-0.30%
1983-04-28,428.5,428.5,428.5,428.5,-1.31%
1983-04-29,429.2,429.2,429.2,429.2,0.16%
1983-05-02,428.5,428.5,428.5,428.5,-0.16%
1983-05-03,433.5,433.5,433.5,433.5,1.17%
1983-05-04,432.7,432.7,432.7,432.7,-0.18%
1983-05-05,433.7,433.7,433.7,433.7,0.23%
1983-05-06,431.2,431.2,431.2,431.2,-0.58%
1983-05-09,434,434,434,434,0.65%
1983-05-10,443.7,443.7,443.7,443.7,2.24%
1983-05-11,443,443,443,443,-0.16%
1983-05-12,439.7,439.7,439.7,439.7,-0.74%
1983-05-13,441.2,441.2,441.2,441.2,0.34%
1983-05-16,436.2,436.2,436.2,436.2,-1.13%
1983-05-17,440.7,440.7,440.7,440.7,1.03%
1983-05-18,442.7,442.7,442.7,442.7,0.45%
1983-05-19,442.6,442.6,442.6,442.6,-0.02%
1983-05-20,438.7,438.7,438.7,438.7,-0.88%
1983-05-23,432.7,432.7,432.7,432.7,-1.37%
1983-05-24,436.8,436.8,436.8,436.8,0.95%
1983-05-25,441.7,441.7,441.7,441.7,1.12%
1983-05-26,440,440,440,440,-0.38%
1983-05-27,437.2,437.2,437.2,437.2,-0.64%
1983-05-31,437.5,437.5,437.5,437.5,0.07%
1983-06-01,410,410,410,410,-6.29%
1983-06-02,412.5,412.5,412.5,412.5,0.61%
1983-06-03,411.5,411.5,411.5,411.5,-0.24%
1983-06-06,407.7,407.7,407.7,407.7,-0.92%
1983-06-07,400.2,400.2,400.2,400.2,-1.84%
1983-06-08,403,403,403,403,0.70%
1983-06-09,407.7,407.7,407.7,407.7,1.17%
1983-06-10,411.2,411.2,411.2,411.2,0.86%
1983-06-13,413,413,413,413,0.44%
1983-06-14,407.9,407.9,407.9,407.9,-1.23%
1983-06-15,408.2,408.2,408.2,408.2,0.07%
1983-06-16,412.5,412.5,412.5,412.5,1.05%
1983-06-17,415.5,415.5,415.5,415.5,0.73%
1983-06-20,415.7,415.7,415.7,415.7,0.05%
1983-06-21,414.7,414.7,414.7,414.7,-0.24%
1983-06-22,420.5,420.5,420.5,420.5,1.40%
1983-06-23,420.5,420.5,420.5,420.5,0.00%
1983-06-24,423.5,423.5,423.5,423.5,0.71%
1983-06-27,419.5,419.5,419.5,419.5,-0.94%
1983-06-28,416,416,416,416,-0.83%
1983-06-29,414.8,414.8,414.8,414.8,-0.29%
1983-06-30,416,416,416,416,0.29%
1983-07-01,416.2,416.2,416.2,416.2,0.05%
1983-07-05,410.7,410.7,410.7,410.7,-1.32%
1983-07-06,411.6,411.6,411.6,411.6,0.22%
1983-07-07,412.2,412.2,412.2,412.2,0.15%
1983-07-08,426,426,426,426,3.35%
1983-07-11,430.5,430.5,430.5,430.5,1.06%
1983-07-12,429,429,429,429,-0.35%
1983-07-13,427.2,427.2,427.2,427.2,-0.42%
1983-07-14,426.2,426.2,426.2,426.2,-0.23%
1983-07-15,422.2,422.2,422.2,422.2,-0.94%
1983-07-18,422.4,422.4,422.4,422.4,0.05%
1983-07-19,423.7,423.7,423.7,423.7,0.31%
1983-07-20,428.2,428.2,428.2,428.2,1.06%
1983-07-21,429.7,429.7,429.7,429.7,0.35%
1983-07-22,423.5,423.5,423.5,423.5,-1.44%
1983-07-25,422,422,422,422,-0.35%
1983-07-26,425.5,425.5,425.5,425.5,0.83%
1983-07-27,426.2,426.2,426.2,426.2,0.16%
1983-07-28,425.5,425.5,425.5,425.5,-0.16%
1983-07-29,422,422,422,422,-0.82%
1983-08-01,411.2,411.2,411.2,411.2,-2.56%
1983-08-02,414.2,414.2,414.2,414.2,0.73%
1983-08-03,411,411,411,411,-0.77%
1983-08-04,414,414,414,414,0.73%
1983-08-05,409.7,409.7,409.7,409.7,-1.04%
1983-08-08,408.5,408.5,408.5,408.5,-0.29%
1983-08-09,413,413,413,413,1.10%
1983-08-10,408.2,408.2,408.2,408.2,-1.16%
1983-08-11,411.7,411.7,411.7,411.7,0.86%
1983-08-12,412.4,412.4,412.4,412.4,0.17%
1983-08-15,416,416,416,416,0.87%
1983-08-16,420.5,420.5,420.5,420.5,1.08%
1983-08-17,422.5,422.5,422.5,422.5,0.48%
1983-08-18,421.5,421.5,421.5,421.5,-0.24%
1983-08-19,417.7,417.7,417.7,417.7,-0.90%
1983-08-22,421.7,421.7,421.7,421.7,0.96%
1983-08-23,426.4,426.4,426.4,426.4,1.11%
1983-08-24,424,424,424,424,-0.56%
1983-08-25,423.2,423.2,423.2,423.2,-0.19%
1983-08-26,417,417,417,417,-1.47%
1983-08-29,416.5,416.5,416.5,416.5,-0.12%
1983-08-30,418.1,418.1,418.1,418.1,0.38%
1983-08-31,414.2,414.2,414.2,414.2,-0.93%
1983-09-01,416.6,416.6,416.6,416.6,0.58%
1983-09-02,417.5,417.5,417.5,417.5,0.22%
1983-09-06,418.2,418.2,418.2,418.2,0.17%
1983-09-07,413.2,413.2,413.2,413.2,-1.20%
1983-09-08,414,414,414,414,0.19%
1983-09-09,414.7,414.7,414.7,414.7,0.17%
1983-09-12,415.7,415.7,415.7,415.7,0.24%
1983-09-13,406.7,406.7,406.7,406.7,-2.17%
1983-09-14,401.7,401.7,401.7,401.7,-1.23%
1983-09-15,405.2,405.2,405.2,405.2,0.87%
1983-09-19,412.2,412.2,412.2,412.2,1.73%
1983-09-20,412.3,412.3,412.3,412.3,0.02%
1983-09-21,411.2,411.2,411.2,411.2,-0.27%
1983-09-22,407.7,407.7,407.7,407.7,-0.85%
1983-09-23,413,413,413,413,1.30%
1983-09-26,415,415,415,415,0.48%
1983-09-27,412.2,412.2,412.2,412.2,-0.67%
1983-09-28,413.6,413.6,413.6,413.6,0.34%
1983-09-29,408.7,408.7,408.7,408.7,-1.18%
1983-09-30,405,405,405,405,-0.91%
1983-10-03,389,389,389,389,-3.95%
1983-10-04,393.5,393.5,393.5,393.5,1.16%
1983-10-05,389.5,389.5,389.5,389.5,-1.02%
1983-10-06,394,394,394,394,1.16%
1983-10-07,397.4,397.4,397.4,397.4,0.86%
1983-10-10,397.4,397.4,397.4,397.4,0.00%
1983-10-11,399,399,399,399,0.40%
1983-10-12,394.7,394.7,394.7,394.7,-1.08%
1983-10-13,398.6,398.6,398.6,398.6,0.99%
1983-10-14,398.7,398.7,398.7,398.7,0.03%
1983-10-17,395,395,395,395,-0.93%
1983-10-18,397.2,397.2,397.2,397.2,0.56%
1983-10-19,394,394,394,394,-0.81%
1983-10-20,389.7,389.7,389.7,389.7,-1.09%
1983-10-21,394.2,394.2,394.2,394.2,1.15%
1983-10-24,394.5,394.5,394.5,394.5,0.08%
1983-10-25,398,398,398,398,0.89%
1983-10-26,392.6,392.6,392.6,392.6,-1.36%
1983-10-27,384.5,384.5,384.5,384.5,-2.06%
1983-10-28,387.7,387.7,387.7,387.7,0.83%
1983-10-31,382,382,382,382,-1.47%
1983-11-01,377.7,377.7,377.7,377.7,-1.13%
1983-11-02,383,383,383,383,1.40%
1983-11-03,377.7,377.7,377.7,377.7,-1.38%
1983-11-04,381,381,381,381,0.87%
1983-11-07,379,379,379,379,-0.52%
1983-11-08,382.2,382.2,382.2,382.2,0.84%
1983-11-09,383,383,383,383,0.21%
1983-11-10,381.8,381.8,381.8,381.8,-0.31%
1983-11-11,382,382,382,382,0.05%
1983-11-14,382.6,382.6,382.6,382.6,0.16%
1983-11-15,383.2,383.2,383.2,383.2,0.16%
1983-11-16,383.2,383.2,383.2,383.2,0.00%
1983-11-17,375.7,375.7,375.7,375.7,-1.96%
1983-11-18,375.2,375.2,375.2,375.2,-0.13%
1983-11-21,374.2,374.2,374.2,374.2,-0.27%
1983-11-22,376.5,376.5,376.5,376.5,0.61%
1983-11-23,375.7,375.7,375.7,375.7,-0.21%
1983-11-25,375.7,375.7,375.7,375.7,0.00%
1983-11-28,394.2,394.2,394.2,394.2,4.92%
1983-11-29,391.5,391.5,391.5,391.5,-0.68%
1983-11-30,405,405,405,405,3.45%
1983-12-01,399.2,399.2,399.2,399.2,-1.43%
1983-12-02,400.7,400.7,400.7,400.7,0.38%
1983-12-05,397.2,397.2,397.2,397.2,-0.87%
1983-12-06,397,397,397,397,-0.05%
1983-12-07,399.7,399.7,399.7,399.7,0.68%
1983-12-08,401,401,401,401,0.33%
1983-12-09,388.7,388.7,388.7,388.7,-3.07%
1983-12-12,391.2,391.2,391.2,391.2,0.64%
1983-12-13,389.2,389.2,389.2,389.2,-0.51%
1983-12-14,389,389,389,389,-0.05%
1983-12-15,388.7,388.7,388.7,388.7,-0.08%
1983-12-16,377.2,377.2,377.2,377.2,-2.96%
1983-12-19,375,375,375,375,-0.58%
1983-12-20,378.1,378.1,378.1,378.1,0.83%
1983-12-21,378.6,378.6,378.6,378.6,0.13%
1983-12-22,378.9,378.9,378.9,378.9,0.08%
1983-12-23,380.5,380.5,380.5,380.5,0.42%
1983-12-27,377.7,377.7,377.7,377.7,-0.74%
1983-12-28,378,378,378,378,0.08%
1983-12-29,382.4,382.4,382.4,382.4,1.16%
1983-12-30,381.5,381.5,381.5,381.5,-0.24%
1984-01-03,383,383,383,383,0.39%
1984-01-04,374,374,374,374,-2.35%
1984-01-05,375.2,375.2,375.2,375.2,0.32%
1984-01-06,375.2,375.2,375.2,375.2,0.00%
1984-01-09,365.2,365.2,365.2,365.2,-2.67%
1984-01-10,371.2,371.2,371.2,371.2,1.64%
1984-01-11,367.7,367.7,367.7,367.7,-0.94%
1984-01-12,368.5,368.5,368.5,368.5,0.22%
1984-01-13,373.2,373.2,373.2,373.2,1.28%
1984-01-16,369.1,369.1,369.1,369.1,-1.10%
1984-01-17,367.7,367.7,367.7,367.7,-0.38%
1984-01-18,368.7,368.7,368.7,368.7,0.27%
1984-01-19,374.7,374.7,374.7,374.7,1.63%
1984-01-20,371.2,371.2,371.2,371.2,-0.93%
1984-01-23,371.35,371.35,371.35,371.35,0.04%
1984-01-24,365.1,365.1,365.1,365.1,-1.68%
1984-01-25,366.5,366.5,366.5,366.5,0.38%
1984-01-26,367,367,367,367,0.14%
1984-01-27,370,370,370,370,0.82%
1984-01-30,369.8,369.8,369.8,369.8,-0.05%
1984-01-31,373.7,373.7,373.7,373.7,1.05%
1984-02-01,378.1,378.1,378.1,378.1,1.18%
1984-02-02,383.2,383.2,383.2,383.2,1.35%
1984-02-03,383.1,383.1,383.1,383.1,-0.03%
1984-02-06,380.8,380.8,380.8,380.8,-0.60%
1984-02-07,379.7,379.7,379.7,379.7,-0.29%
1984-02-08,386.2,386.2,386.2,386.2,1.71%
1984-02-09,383,383,383,383,-0.83%
1984-02-10,377.6,377.6,377.6,377.6,-1.41%
1984-02-13,376.8,376.8,376.8,376.8,-0.21%
1984-02-14,376,376,376,376,-0.21%
1984-02-15,383,383,383,383,1.86%
1984-02-16,383.9,383.9,383.9,383.9,0.23%
1984-02-17,382.1,382.1,382.1,382.1,-0.47%
1984-02-21,389,389,389,389,1.81%
1984-02-22,395.2,395.2,395.2,395.2,1.59%
1984-02-23,398.2,398.2,398.2,398.2,0.76%
1984-02-24,395.7,395.7,395.7,395.7,-0.63%
1984-02-27,393.5,393.5,393.5,393.5,-0.56%
1984-02-28,399.2,399.2,399.2,399.2,1.45%
1984-02-29,394.2,394.2,394.2,394.2,-1.25%
