Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
02/15/2024,92.31,92.31,92.31,92.31,0.83,+0.91%,0,0
02/14/2024,91.48,91.48,91.48,91.48,1.96,+2.19%,0,0
02/13/2024,89.52,89.52,89.52,89.52,0.99,+1.12%,0,0
02/12/2024,88.53,88.53,88.53,88.53,-1.25,-1.39%,0,0
02/09/2024,89.78,89.78,89.78,89.78,2.68,+3.08%,0,0
02/08/2024,87.1,87.1,87.1,87.1,0.63,+0.73%,0,0
02/07/2024,86.47,86.47,86.47,86.47,0.93,+1.09%,0,0
02/06/2024,85.54,85.54,85.54,85.54,0.5,+0.59%,0,0
02/05/2024,85.04,85.04,85.04,85.04,-0.07,-0.08%,0,0
02/02/2024,85.11,85.11,85.11,85.11,0.62,+0.73%,0,0
02/01/2024,84.49,84.49,84.49,84.49,1.32,+1.59%,0,0
